RegulationId,RegistarId,Naslov,Vazenje,Dario_StupanjeNaSnagu,Dario_DatumPrimjene,Rezultati
17411,20572,RjeÅ¡enje o odreÄ‘ivanju podruÄja stalnog graniÄnog prijelaza za meÄ‘unarodni promet putnika i roba u cestovnom prometu Slavonski Brod,"RjeÅ¡enje stupa na snagu 22. 9. 2018.<br/>
Prestaje vaÅ¾iti RjeÅ¡enje o odreÄ‘ivanju podruÄja MeÄ‘unarodnog cestovnog graniÄnog prijelaza Slavonski Brod (Narodne novine, br. 99/06).",22.09.2018,,1
17412,20573,Pravilnik o prestanku vaÅ¾enja Pravilnika o mjerama za sprjeÄavanje unoÅ¡enja i Å¡irenja crvene palmine pipe â€“ Rhynchophorus ferrugineus (Olivier),"Pravilnik stupa na snagu 1. X. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o mjerama za sprjeÄavanje unoÅ¡enja i Å¡irenja crvene palmine pipe â€“ Rhynchophorus ferrugineus (Olivier) (Narodne novine, br. 35/09 i 103/11).",01.10.2018,,1
17413,20574,Odluka o prestanku vaÅ¾enja Odluke o odreÄ‘ivanju demarkiranih podruÄja u kojima se provode mjere iskorjenjivanja Å¡tetnog organizma crvene palmine pipe â€“ Rhynchophorus ferrugineus (Olivier),"Odluka stupa na snagu 1. X. 2018.<br/>
Prestaje vaÅ¾iti Odluka o odreÄ‘ivanju demarkiranih podruÄja u kojima se provode mjere iskorjenjivanja Å¡tetnog organizma crvene palmine pipe â€“ Rhynchophorus ferrugineus (Olivier) (Narodne novine, broj 51/15).",01.10.2018,,1
17414,20575,"Pravilnik o uvjetima, mjerilima i postupku davanja u najam stanova za sluÅ¾bene potrebe",Pravilnik stupa na snagu 22. 9. 2018.,22.09.2018,,1
17415,20576,"Pravilnik o uvjetima, kriterijima i naÄinu dodjele potpore u okviru mjere I.9. ""Privremeni prestanak ribolovnih aktivnosti"" pridnenim povlaÄnim mreÅ¾ama â€“ koÄ‡ama za rujan/listopad 2018. godine",Pravilnik stupa na snagu 15. IX. 2018.,15.09.2018,,1
17416,20577,"Pravilnik o uvjetima, kriterijima i naÄinu dodjele potpore u okviru mjere I.1. ""Inovacije""","Pravilnik stupa na snagu 20. 9. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o uvjetima, kriterijima i naÄinu dodjele potpore u okviru mjere I.1. ""Inovacije"" (Narodne novine, br. 96/16).",20.09.2018,,1
17417,20578,"Pravilnik o uvjetima, kriterijima i naÄinu dodjele potpore u okviru mjere II.1. ""Inovacije""","Pravilnik stupa na snagu 20. IX. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o uvjetima, kriterijima i naÄinu dodjele potpore u okviru mjere II.1. ""Inovacije"" (Nar. novine, br. 96/16).",20.09.2018,,1
17420,20581,Pravilnik o kvalifikacijama i kadrovskim uvjetima za pruÅ¾anje investicijskih usluga,Pravilnik stupa na snagu 27. 9. 2018.,27.09.2018,,1
17421,20582,Pravilnik o sadrÅ¾aju revizije u investicijskim druÅ¡tvima,Pravilnik stupa na snagu 27. 9. 2018.,27.09.2018,,1
17423,20584,Uredba o unutarnjem ustrojstvu ureda drÅ¾avne uprave u Å¾upanijama,"Uredba stupa na snagu 22. 9. 2018.<br/>
Prestaje vaÅ¾iti Uredba o unutarnjem ustrojstvu ureda drÅ¾avne uprave u Å¾upanijama (Narodne novine, br. 40/12, 51/12 i 90/13).",22.09.2018,,1
17424,20585,Pravilnik o TehniÄkom nadzornom tijelu i uvjetima za priznavanje klasifikacijskih druÅ¡tava,"Pravilnik stupa na snagu 7. 10. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o tehniÄkom nadzornom tijelu (Narodne novine, br. 33/15).",07.10.2018,,1
17425,20586,TehniÄka pravila za statutarnu certifikaciju plovila unutarnje plovidbe,"TehniÄka pravila stupaju na snagu 7. 10. 2018.<br/>
Prestaju vaÅ¾iti TehniÄka pravila za statutarnu certifikaciju plovila unutarnje plovidbe (Narodne novine, br. 92/13 i 7/14).",07.10.2018,,1
17426,20587,"Odluka o donoÅ¡enju Nacionalnog plana razvoja kliniÄkih bolniÄkih centara, kliniÄkih bolnica, klinika i opÄ‡ih bolnica u Republici Hrvatskoj 2018. â€“ 2020.",Odluka stupa na snagu 20. 9. 2018.,20.09.2018,,1
17427,20588,Odluka o sufinanciranju nabave udÅ¾benika i pripadajuÄ‡ih dopunskih nastavnih sredstava za potrebe uÄenika osnovnih i srednjih Å¡kola u Republici Hrvatskoj za Å¡kolsku godinu 2018./2019.,Odluka stupa na snagu 29. 9. 2018.,29.09.2018,,1
17428,20589,Pravilnik o odgodi plaÄ‡anja carinskog duga,Pravilnik stupa na snagu 29. 9. 2018.,29.09.2018,,1
17429,20591,"Odluka o osnivanju Generalnog konzulata Republike Hrvatske u Ujedinjenim Arapskim Emiratima, sa sjediÅ¡tem u Dubaiju",Odluka stupa na snagu 18. 9. 2018.,18.09.2018,,1
17432,20594,Naputak o naÄinu koriÅ¡tenja Jedinstvenog registra poduzetniÄke infrastrukture,"Naputak stupa na snagu 26. 9. 2018.<br/>
Prestaje se primjenjivati Naputak za izradu i naÄin koriÅ¡tenja Jedinstvenog registra poduzetniÄke infrastrukture (Nar. novine, br. 123/13).<br />
Naputak prestaje vaÅ¾iti stupanjem na snagu naputka o Jedinstvenom registru poduzetniÄke infrastrukture - vidi: Äl. 11. st. 2. 
Zakona o izmjenama i dopunama Zakona o unapreÄ‘enju poduzetniÄke infrastrukture - Nar. novine, br. 138/21.
",26.09.2018,,1
17434,20596,Pravilnik o kriterijima i naÄinu upravljanja rizicima faktoring druÅ¡tva,Pravilnik stupa na snagu 4. 10. 2018.,04.10.2018,,1
17435,20597,Pravilnik o organizacijskim zahtjevima leasing druÅ¡tva,"Pravilnik stupa na snagu 4. 10. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o organizacijskim zahtjevima leasing druÅ¡tava (Narodne novine, br. 68/14).",04.10.2018,,1
17436,20598,Pravilnik o kriterijima i naÄinu upravljanja rizicima leasing druÅ¡tva,"Pravilnik stupa na snagu 4. 10. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o organizacijskim zahtjevima leasing druÅ¡tava (Narodne novine, br. 68/14).",04.10.2018,,1
17437,20599,Uredba o troÅ¡kovima ponovne uporabe informacija,Uredba stupa na snagu 6. 10. 2018.,06.10.2018,,1
17439,20601,"Odluka o programskom financiranju javnih visokih uÄiliÅ¡ta u Republici Hrvatskoj u akademskim godinama 2018./2019., 2019./2020., 2020./2021. i 2021./2022.","Odluka stupa na snagu 27. 9. 2018,",27.09.2018,,1
17440,20602,Odluka o obvezi provedbe prethodne (ex-ante) kontrole javnih nabava u okviru projekata koji se namjeravaju sufinancirati i sufinanciraju iz europskih strukturnih i investicijskih fondova u financijskom razdoblju 2014. - 2020.,Odluka stup na snagu 6. 10. 2018.,06.10.2018,,1
17441,20603,"RjeÅ¡enje o prestanku ovlaÅ¡tenja MLADENU BAÅ IÄ†U iz Splita, MoseÄ‡ka 54, za obavljanje poslova zaÅ¡tite na radu","Prestaje vaÅ¾iti RjeÅ¡enje o ovlaÅ¡Ä‡ivanju  MLADENA BAÅ IÄ†A iz Splita, MoseÄ‡ka 54, OIB: 12471740675, za obavljenje poslova zaÅ¡tite na radu (Narodne novine, br. 43/16).<br/>
Stavlja se izvan snage RjeÅ¡enje Zavoda za unapreÄ‘ivanje zaÅ¡tite na radu klasa: UP/I-115-01/16-01/15, urbroj: 425-02/2-16-2 od 26. 4. 2016. godine.",,,1
17444,20606,Odluka o lokalnim porezima OpÄ‡ine DeÅ¾anovac,"Odluka stupa na snagu 1. 10. 2018.<br/>
Prestaje vaÅ¾iti Oduka o porezima OpÄ‡ine DeÅ¾anovac (SluÅ¾beni glasnik Grada Daruvara, br. 5/02) i Odluka o prirezu porezu na dohodak OpÄ‡ine DeÅ¾anovac (Nar. novine, br. 158/02).",01.10.2018,,1
17445,20607,Uredba o naÄinu izraÄuna poÄetne zakupnine poljoprivrednog zemljiÅ¡ta u vlasniÅ¡tvu Republike Hrvatske te naknade za koriÅ¡tenje voda radi obavljanja djelatnosti akvakulture,"Uredba stupa na snagu 13. 10. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o poÄetnoj zakupnini poljoprivrednog zemljiÅ¡ta u vlasniÅ¡tvu Republike Hrvatske za zakup i zakup za ribnjake (Narodne novine, br. 107/13 i 98/15).",13.10.2018,,1
17447,20609,Pravilnik o tehniÄkim uvjetima za provedbu Zakona o provedbi ovrhe na novÄanim sredstvima,"Pravilnik stupa na snagu 13. 10. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o tehniÄkim uvjetima i postupku prilagodbe Zakonu o provedbi ovrhe na novÄanim sredstvima (Narodne novine, br. 96/10, 130/10, 99/11 i 6/13), osim odredbi Priloga 1 koje se odnose na naÄin razmjene poruka, strukturu, format i sadrÅ¾aj poruka kojima se razmjenjuju nalozi i podaci izmeÄ‘u Agencije i banke i odredbi Priloga 2, koje ostaju na snazi do stupanja na snagu upute iz Älanka 2. stavka 2. ovoga Pravilnika.",13.10.2018,,1
17449,20611,"Pravilnik o uvjetima, kriterijima i naÄinu dodjele potpore u okviru mjere ""Produktivna ulaganja u akvakulturu"" za razdoblje 2017. â€“ 2020.","Pravilnik stupa na snagu 6. 10. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o uvjetima, kriterijima i naÄinu dodjele potpore u okviru mjere ""Produktivna ulaganja u akvakulturu"" za razdoblje 2017. â€“ 2020. (Narodne novine, br. 39/17).",06.10.2018,,1
17450,20612,Pravilnik o organizacijskim zahtjevima i pravilima poslovnog ponaÅ¡anja za obavljanje investicijskih usluga i aktivnosti,"Pravilnik stupa na snagu 13. 10. 2018.<br/>
Prestaju vaÅ¾iti:<br/>
â€“ Pravilnik o organizacijskim zahtjevima za pruÅ¾anje investicijskih usluga i obavljanje investicijskih aktivnosti i pomoÄ‡nih usluga, politikama primitaka i kriterijima za znaÄajna investicijska druÅ¡tva (Narodne novine, br. 31/14),<br/>
â€“ Pravilnik o pravilima poslovnog ponaÅ¡anja prilikom pruÅ¾anja investicijskih i pomoÄ‡nih usluga (Narodne novine, br. 42/13) i <br/>
â€“ Pravilnik o obvezama investicijskog druÅ¡tva u svezi izvrÅ¡avanja naloga klijenata (Narodne novine, br. 5/09).
",13.10.2018,,1
17452,20614,Pravilnik o sadrÅ¾aju podataka evidencije obavljanja struÄnih geodetskih poslova,Pravilnik stupa na snagu 1. 1. 2019.,01.01.2019,,1
17454,20616,Pravilnik o struÄnom ispitu osoba koje obavljaju struÄne geodetske poslove,"Pravilnik stupa na snagu 18. 10. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o struÄnom ispitu te upotpunjavanju i usavrÅ¡avanju znanja osoba koje obavljaju struÄne geodetske poslove (Nar. novine, br. 30/10 i 65/13).",18.10.2018,,1
17455,20617,Odluka o odreÄ‘ivanju Referentnog centra za more,Odluka stupa na snagu 11. 10. 2018.,11.10.2018,,1
17456,20618,Odluka o uvjetima i postupku sklapanja ugovora o vojniÄkoj sluÅ¾bi na neodreÄ‘eno vrijeme,Odluka stupa na snagu 13. 10. 2018.,13.10.2018,,1
17457,20619,"Pravilnik o zaÅ¡titi radnika od izloÅ¾enosti opasnim kemikalijama na radu, graniÄnim vrijednostima izloÅ¾enosti i bioloÅ¡kim graniÄnim vrijednostima","Pravilnik stupa na snagu 20. 10. 2018.<br/>
Prestaju vaÅ¾iti: <br/>
â€“  Pravilnik o zaÅ¡titi radnika od rizika zbog izloÅ¾enosti opasnim kemikalijama na radu (Narodne novine, br. 91/15) <br/>
â€“ Pravilnik o zaÅ¡titi radnika od rizika zbog izloÅ¾enosti karcinogenima i/ili mutagenima (Narodne novine, br. 91/15) i <br/>
â€“ Pravilnik o graniÄnim vrijednostima izloÅ¾enosti opasnim kemikalijama pri radu i o bioloÅ¡kim graniÄnim vrijednostima (Narodne novine, br. 13/09 i 75/13). <br/>
",20.10.2018,,1
17458,20620,Odluka o raspodjeli kvote preostale nakon sezone ribolova plivaricom tunolovkom u 2018. godini,Odluka stupa na snagu 13. 10. 2018.,13.10.2018,,1
17460,20622,Pravilnik o dodatnom struÄnom usavrÅ¡avanju prvostupnika medicinsko-laboratorijske dijagnostike u podruÄju citodijagnostike,Pravilnik stupa na snagu 20. 10. 2018.,20.10.2018,,1
17462,20624,Odluka o visini otpremnine za drÅ¾avne sluÅ¾benike i namjeÅ¡tenike Ministarstva obrane i OruÅ¾anih snaga Republike Hrvatske,"Odluka stupa na snagu 25. 10. 2018.<br/>
Prestaje vaÅ¾iti Odluka o visini otpremnine za drÅ¾avne sluÅ¾benike i namjeÅ¡tenike Ministarstva obrane i OruÅ¾anih snaga Republike Hrvatske kojima sluÅ¾ba prestane zbog preustroja ili smanjenja snaga (Narodne novine, br. 121/16).",25.10.2018,,1
17463,20625,Odluka o dodacima na osnovnu plaÄ‡u u Ministarstvu obrane i OruÅ¾anim snagama Republike Hrvatske,Odluka stupa na snagu 18. 10. 2018.,18.10.2018,,1
17465,20627,Pravilnik o izvanrednom prijevozu,"Pravilnik stupa na snagu 25. 10. 2018.<br/>
Prestaju vaÅ¾iti: <br/>
â€“ Pravilnik o izvanrednom prijevozu (Narodne novine, br. 119/07 i 52/08) i <br/>
â€“ Pravilnik o mjerilima za izraÄun naknade za izvanredni prijevoz (Narodne novine, br. 68/10). <br/>
",25.10.2018,,1
17468,20630,Odluka o lokalnim porezima OpÄ‡ine Jasenice,"Odluka stupa na snagu 27. 10. 2018.<br/>
Prestaje vaÅ¾iti Odluka o porezima OpÄ‡ine Jasenice (Glasnik OpÄ‡ine Jasenice, br. 1/17 i 6/17).",27.10.2018,,1
17470,20632,Zakon o nabavi i posjedovanju oruÅ¾ja graÄ‘ana,"Zakon stupa na snagu 1. 11. 2018.<br/>
Prestaju vaÅ¾iti:<br/>
â€“ Zakon o oruÅ¾ju (Narodne novine, br. 63/07, 146/08 i 59/12)<br/>
â€“ Pravilnik o naÄinu postupanja policijskih sluÅ¾benika u postupku za izdavanje odobrenja za nabavu oruÅ¾ja fiziÄkoj osobi (Narodne novine, br. 33/08)<br/>
â€“ Pravilnik o vrstama i dozvoljenim kalibrima oruÅ¾ja za samoobranu (Narodne novine, br. 33/08) i <br/>
â€“ Pravilnik o vrstama i dozvoljenim kalibrima Å¡portskog oruÅ¾ja (Narodne novine, br. 35/08).
",01.11.2018,,1
17473,20635,Zakon o Hrvatskoj matici iseljenika,"Zakon stupa na snagu 1. 11. 2018.<br/>
Prestaje vaÅ¾iti Zakon o Hrvatskoj matici iseljenika (Nar. novine, br. 59/90).",01.11.2018,,1
17474,20636,Pravilnik o naÄinu voÄ‘enja registra zajedniÄkih paÅ¡njaka u vlasniÅ¡tvu Republike Hrvatske,"Pravilnik stupa na snagu 1. 11. 2018.<br/>
Prestaje se primjenjivati Pravilnik o naÄinu voÄ‘enja registra zajedniÄkih paÅ¡njaka u vlasniÅ¡tvu Republike Hrvatske (Narodne novine, br. 18/14).",01.11.2018,,1
17475,20637,Pravilnik o naÄinu voÄ‘enja registra ribnjaka u vlasniÅ¡tvu Republike Hrvatske,Pravilnik stupa na snagu 1. 11. 2018.,01.11.2018,,1
17477,20639,"Odluka Ministarstva znanosti i obrazovanja, klasa: 602-01/16-03/00226, urbroj: 533-04-18-0069 od 28. rujna 2018. o pravu na pokriÄ‡e troÅ¡kova prehrane studenata","
Odluka stupa na snagu 1. 11. 2018.",01.11.2018,,1
17478,20640,"Odluka Ministarstva znanosti i obrazovanja, klasa: 602-01/16-03/00226, urbroj. 533-04-18-0070 od 28. rujna 2018. o pravu na pokriÄ‡e troÅ¡kova prehrane studenata","
Odluka stupa na snagu 1. 11. 2018.",01.11.2018,,1
17479,20641,Uredba o darovanju nekretnina u vlasniÅ¡tvu Republike Hrvatske,"Uredba stupa na snagu 3. 11. 2018.<br/>
Prestaje vaÅ¾iti Uredba o darovanju nekretnina u vlasniÅ¡tvu Republike Hrvatske (Narodne novine, br. 127/13).",03.11.2018,,1
17480,20642,Uredba o postupcima koji prethode sklapanju pravnih poslova raspolaganja nekretninama u vlasniÅ¡tvu Republike Hrvatske u svrhu osnivanja prava graÄ‘enja i prava sluÅ¾nosti,"Uredba stupa na snagu 3. 11. 2018.<br/>
Prestaje vaÅ¾iti Uredba o osnivanju prava graÄ‘enja i prava sluÅ¾nosti na nekretninama u vlasniÅ¡tvu Republike Hrvatske (Narodne novine, br. 10/14 i 95/15).",03.11.2018,,1
17482,20644,"Uredba o postupcima koji prethode sklapanju pravnih poslova raspolaganja nekretninama u vlasniÅ¡tvu Republike Hrvatske u svrhu prodaje, razvrgnuÄ‡a suvlasniÄke zajednice, zamjene, davanja u zakup ili najam te o postupcima u vezi sa stjecanjem nekretnina i drugih stvarnih prava u korist Republike Hrvatske","Uredba stupa na snagu 3. 11. 2018.<br/>
Prestaje vaÅ¾iti Uredba o naÄinu raspolaganja nekretninama u vlasniÅ¡tvu Republike Hrvatske (Narodne novine, broj 127/13).",03.11.2018,,1
17483,20645,Uredba o naÄinima raspolaganja dionicama i udjelima,"Uredba stupa na snagu 3. 11. 2018.<br/>
Prestaje vaÅ¾iti Uredba o naÄinu prodaje dionica i poslovnih udjela (Narodne novine, br. 129/13 i 66/14).",03.11.2018,,1
17484,20646,Pravilnik o graÄ‘enju naftno-rudarskih objekata i postrojenja,"Pravilnik stupa na snagu 3. 11. 2018.<br/>
Ministarstvo nadleÅ¾no za energetiku prestaje primjenjivati: <br/>
â€“ Pravilnik o uvjetima za izradu projekta i graÄ‘enje rudarskih objekata i postrojenja (Narodne novine, br. 79/14), <br/>
â€“ Pravilnik o obveznom sadrÅ¾aju projekata graÄ‘enja rudarskih objekata i postrojenja (Narodne novine, br. 79/14),<br/>
â€“ Pravilnik o uvjetima i naÄinu voÄ‘enja graÄ‘evinskog dnevnika (Narodne novine, br. 142/13) i <br/>
â€“ Pravilnik o tehniÄkom pregledu rudarskih objekata i postrojenja (Narodne novine, br. 142/13).
",03.11.2018,,1
17486,20648,Pravilnik o trajnom zbrinjavanju ugljikova dioksida u geoloÅ¡kim strukturama,"Pravilnik stupa na snagu 3. 11. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o trajnom zbrinjavanju plinova u geoloÅ¡kim strukturama (Narodne novine, br. 106/13).",03.11.2018,,1
17487,20649,Pravilnik o rezervama,Pravilnik stupa na snagu 3. 11. 2018.,03.11.2018,,1
17488,20650,Pravilnik o struÄnoj osposobljenosti za obavljanje odreÄ‘enih poslova u naftnom rudarstvu,"Pravilnik stupa na snagu 3. 11. 2018.<br/>
Prestaje se primjenjivati: <br/>
- Pravilnik o struÄnoj osposobljenosti za obavljanje odreÄ‘enih poslova u rudarstvu (Narodne novine, br. 9/00).",03.11.2018,,1
17489,20651,Zakon o Å¾iÄarama,"
Zakon stupa na snagu 8. 11. 2018.<br/>
Prestaju vaÅ¾iti:<br/>
1. Zakon o Å¾iÄarama za prijevoz osoba (Narodne novine, br. 79/07, 75/09, 61/11 i 22/14)<br/>
2. Pravilnik o tehniÄkim zahtjevima Å¾iÄara za prijevoz osoba (Narodne novine, br. 4/10)<br/>
3. Pravilnik o naÄinu voÄ‘enja, sadrÅ¾aju i izgledu obrasca evidencije o Å¾iÄarama (Narodne novine, br. 4/10)<br/>
4. Pravilnik o naÄinu voÄ‘enja, sadrÅ¾aju i izgledu obrasca evidencije danih ovlaÅ¡tenja Å¾iÄare (Narodne novine, br. 25/09)<br/>
5. Pravilnik o sadrÅ¾aju, naÄinu izrade i obliku sigurnosne analize i sigurnosnog izvjeÅ¡Ä‡a Å¾iÄare (Narodne novine, br. 155/08 i 24/09 â€“ ispravak)<br/>
6. Pravilnik o prijavljivanju tijela za ocjenjivanje sukladnosti sigurnosnih komponenti i podsustava Å¾iÄara (Narodne novine, br. 118/16)<br/>
7. Pravilnik o postupcima ocjenjivanja sukladnosti, sadrÅ¾aju i izgledu Izjave o sukladnosti te o obliku oznake sukladnosti za sigurnosne komponente i podsustave Å¾iÄara za prijevoz osoba (Narodne novine, br. 104/09)<br/>
8. Popis hrvatskih norma za Å¾iÄare 2010-01-19 (Narodne novine, br. 15/10)<br/>
9. Pravilnik o vrsti poslova koje u prometu Å¾iÄara obavljaju izvrÅ¡ni radnici (Narodne novine, br. 59/09)<br/>
10. Pravilnik o radnom vremenu izvrÅ¡nih radnika za Å¾iÄare (Narodne novine, br. 93/09) i<br/>
11. Pravilnik o izvanrednim dogaÄ‘ajima Å¾iÄare (Narodne novine, br. 25/09).
",08.11.2018,,1
17490,20652,Zakon o obavljanju studentskih poslova,"Zakon stupa na snagu 8. 11. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o posredovanju pri zapoÅ¡ljavanju redovitih studenata (Narodne novine, br. 16/96, 125/97, 37/06, 59/07 i 30/08).",08.11.2018,,1
17491,20653,Odluka o sustavu upravljanja,"Odluka stupa na snagu 8. 11. 2018.<br/>
Prestaju vaÅ¾iti Odluka o upravljanju rizicima (Narodne novine, br. 1/15 i 94/16), Odluka o upravljanju likvidnosnim rizikom (Narodne novine, br. 105/16) i Odluka o sustavu unutarnjih kontrola (Narodne novine, br. 1/15).
",08.11.2018,,1
17492,20654,"Odluka o izdavanju i prodaji prigodnoga srebrnoga kovanog novca ""100. OBLJETNICA ZAVRÅ ETKA PRVOGA SVJETSKOG RATA, 1918. â€“ 2018.""",Odluka stupa na snagu 1. 11. 2018.,01.11.2018,,1
17493,20655,"Pravilnik o izdavanju odobrenja za rad investicijskom druÅ¡tvu, trÅ¾iÅ¡nom posredniku, podruÅ¾nici iz treÄ‡e zemlje, registru osoba ovlaÅ¡tenih obavljati usluge i aktivnosti iz Zakona o trÅ¾iÅ¡tu kapitala te statusnim promjenama investicijskog druÅ¡tva","Pravilnik stupa na snagu 8. 11. 2018.<br>
Prestaju vaÅ¾iti:<br>
â€“ Pravilnik o izdavanju odobrenja za rad investicijskom druÅ¡tvu te o uvjetima za izdavanje odobrenja za rad brokeru i investicijskom savjetniku (Narodne novine, br. 117/13),<br/>
â€“ Pravilnik o sadrÅ¾aju, obliku i naÄinu voÄ‘enja registara osoba ovlaÅ¡tenih pruÅ¾ati investicijske usluge i obavljati investicijske aktivnosti (Narodne novine, br. 5/09) i<br/>
â€“ Pravilnik o dodatnim djelatnostima investicijskih druÅ¡tava (Narodne novine, br. 98/14).
",08.11.2018,,1
17496,20659,"Odluka o osnivanju Konzulata Republike Hrvatske u Ukrajini, sa sjediÅ¡tem u Ivano-Frankivsku",Odluka stupa na snagu 23. 10. 2018.,23.10.2018,,1
17497,20660,Pravilnik o godiÅ¡njem obavjeÅ¡tavanju Hanfe o koriÅ¡tenju izuzeÄ‡a od obveze ishoÄ‘enja odobrenja za rad i primjene uvjeta za obavljanje investicijskih usluga i aktivnosti,Pravilnik stupa na snagu 8. 11. 2018.,08.11.2018,,1
17500,20663,"Odluka o davanju odobrenja MeÄ‘imurskoj Å¾upaniji, gradovima Prelogu i Ludbregu te OpÄ‡ini DomaÅ¡inec za sudjelovanje u Europskoj grupaciji za teritorijalnu suradnju pod nazivom ""Regija Mura â€“ Europska grupacija za teritorijalnu suradnju s ograniÄenom odgovornoÅ¡Ä‡u"" i odobrenju Konvencije",Odluka stupa na snagu 31. 10. 2018.,31.10.2018,,1
17501,20664,"Odluka o davanju odobrenja MeÄ‘imurskoj Å¾upaniji za sudjelovanje u Europskoj grupaciji za teritorijalnu suradnju pod nazivom ""Pannon Europska grupacija za teritorijalnu suradnju s ograniÄenom odgovornoÅ¡Ä‡u"" i odobrenju Konvencije",Odluka stupa na snagu 31. 10. 2018.,31.10.2018,,1
17504,20667,"Odluka o sudjelovanju pripadnika OruÅ¾anih snaga Republike Hrvatske u misiji potpore miru ""RESOLUTE SUPPORT"" u Afganistanu  (u 2019. i 2020. godini)",Odluka stupa na snagu 15. 11. 2018.,15.11.2018,,1
17505,20668,"Odluka o sudjelovanju pripadnika OruÅ¾anih snaga Republike Hrvatske u operaciji Europske unije ""EUNAVFOR MED SOPHIA"" (u 2019. i 2020. godini)",Odluka stupa na snagu 15. 11. 2018.,15.11.2018,,1
17506,20669,Odluka o sudjelovanju OruÅ¾anih snaga Republike Hrvatske u sklopu aktivnosti ojaÄane prednje prisutnosti NATO-a u Republici Poljskoj  (u 2019. i 2020. godini),Odluka stupa na snagu 15. 11. 2018.,15.11.2018,,1
17507,20670,Odluka o sudjelovanju OruÅ¾anih snaga Republike Hrvatske u operaciji potpore miru KFOR na Kosovu (u 2019. i 2020. godini),Odluka stupa na snagu 15. 11. 2018.,15.11.2018,,1
17508,20671,"Odluka o sudjelovanju pripadnika OruÅ¾anih snaga Republike Hrvatske u misiji potpore miru ""NATO MISIJI U IRAKU"" (u 2018. i 2019. godini)",Odluka stupa na snagu 8. 11. 2018.,08.11.2018,,1
17509,20672,"Odluka o sudjelovanju pripadnika OruÅ¾anih snaga Republike Hrvatske u operaciji potpore miru ""EU NAVFOR Somalija â€“ ATALANTA"" (u 2019. i 2020. godini)",Odluka stupa na snagu 15. 11. 2018.,15.11.2018,,1
17510,20673,Odluka o sudjelovanju pripadnika OruÅ¾anih snaga Republike Hrvatske u operacijama potpore miru Ujedinjenih naroda (u 2019. i 2020. godini),Odluka stupa na snagu 15. 11. 2018.,15.11.2018,,1
17511,20674,Podatak o prosjeÄnim troÅ¡kovima graÄ‘enja kubnog metra (mÂ³) graÄ‘evine u Republici Hrvatskoj,"Podatak se primjenjuje od 7. 11. 2018.<br/>
Prestaje se primjenjivati Podatak o prosjeÄnim troÅ¡kovima gradnje mÂ³ etalonske graÄ‘evine u Republici Hrvatskoj (Narodne novine, br. 59/10).",,07.11.2018,1
17512,20675,Pravilnik o uvjetima za dobivanje dopuÅ¡tenja za obavljanje poslova na zaÅ¡titi i oÄuvanju kulturnih dobara,"Pravilnik stupa na snagu 15. 11. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o uvjetima za fiziÄke i pravne osobe radi dobivanja dopuÅ¡tenja za obavljanje poslova na zaÅ¡titi i oÄuvanju kulturnih dobara (Narodne novine, br. 74/03 i 44/10).",15.11.2018,,1
17514,20677,"Pravilnik o sadrÅ¾aju, naÄinu i roku dostave statistiÄkih podataka o privremenom obavljanju poslova","Pravilnik stupa na snagu 15. 11. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o sadrÅ¾aju, naÄinu i roku dostave statistiÄkih podataka o privremenom obavljanju poslova (Narodne novine, br. 125/15).",15.11.2018,,1
17515,20678,Pravilnik o pomoÄ‡nim tvarima u procesu proizvodnje,"Pravilnik stupa na snagu 9. 11. 2018.<br/>
Prestaje vaÅ¾iti Pravilnik o pomoÄ‡nim tvarima u procesu proizvodnje (Narodne novine, br. 38/08 i 152/11).",09.11.2018,,1
17518,20681,"RjeÅ¡enje o ovlaÅ¡Ä‡ivanju druÅ¡tva BRODARSKI INSTITUT d.o.o. iz Zagreba, Avenija V. Holjevca 20, OIB: 34114418260, za obavljanje poslova zaÅ¡tite na radu","Prestaje vaÅ¾iti RjeÅ¡enje o ovlaÅ¡Ä‡ivanju druÅ¡tva BRODARSKI INSTITUT d.o.o. iz Zagreba, Avenija V. Holjevca 20, OIB: 34114418260, za obavljanje poslova zaÅ¡tite na radu (Narodne novine, br. 55/15).<br/>
Stavlja se izvan snage RjeÅ¡enje Zavoda klasa: UP/I-115-01/15-01/09, urbroj: 425-02/2-15-2 od 22. 4. 2015. godine.",,,1
17519,20682,Zakon o probaciji,"Zakon stupa na snagu 17. 11. 2018.<br/>
Prestaje vaÅ¾iti  Zakon o probaciji (Narodne novine, br. 143/12)",17.11.2018,,1
