RegulationId,RegistarId,Naslov,Vazenje,Matko_StupanjeNaSnagu,Dario_StupanjeNaSnagu,Matko_DatumPrimjene,Dario_DatumPrimjene
17427,20588,Odluka o sufinanciranju nabave udžbenika i pripadajućih dopunskih nastavnih sredstava za potrebe učenika osnovnih i srednjih škola u Republici Hrvatskoj za školsku godinu 2018./2019.,Odluka stupa na snagu 29. 9. 2018.,28.09.2018,29.09.2018,,
17428,20589,Pravilnik o odgodi plaćanja carinskog duga,Pravilnik stupa na snagu 29. 9. 2018.,28.09.2018,29.09.2018,,
17429,20591,"Odluka o osnivanju Generalnog konzulata Republike Hrvatske u Ujedinjenim Arapskim Emiratima, sa sjedištem u Dubaiju",Odluka stupa na snagu 18. 9. 2018.,17.09.2018,18.09.2018,,
17432,20594,Naputak o načinu korištenja Jedinstvenog registra poduzetničke infrastrukture,"Naputak stupa na snagu 26. 9. 2018.<br/>
Prestaje se primjenjivati Naputak za izradu i način korištenja Jedinstvenog registra poduzetničke infrastrukture (Nar. novine, br. 123/13).<br />
Naputak prestaje važiti stupanjem na snagu naputka o Jedinstvenom registru poduzetničke infrastrukture - vidi: čl. 11. st. 2. 
Zakona o izmjenama i dopunama Zakona o unapređenju poduzetničke infrastrukture - Nar. novine, br. 138/21.
",25.09.2018,26.09.2018,,
17434,20596,Pravilnik o kriterijima i načinu upravljanja rizicima faktoring društva,Pravilnik stupa na snagu 4. 10. 2018.,03.10.2018,04.10.2018,,
17435,20597,Pravilnik o organizacijskim zahtjevima leasing društva,"Pravilnik stupa na snagu 4. 10. 2018.<br/>
Prestaje važiti Pravilnik o organizacijskim zahtjevima leasing društava (Narodne novine, br. 68/14).",03.10.2018,04.10.2018,,
17436,20598,Pravilnik o kriterijima i načinu upravljanja rizicima leasing društva,"Pravilnik stupa na snagu 4. 10. 2018.<br/>
Prestaje važiti Pravilnik o organizacijskim zahtjevima leasing društava (Narodne novine, br. 68/14).",03.10.2018,04.10.2018,,
17437,20599,Uredba o troškovima ponovne uporabe informacija,Uredba stupa na snagu 6. 10. 2018.,05.10.2018,06.10.2018,,
17439,20601,"Odluka o programskom financiranju javnih visokih učilišta u Republici Hrvatskoj u akademskim godinama 2018./2019., 2019./2020., 2020./2021. i 2021./2022.","Odluka stupa na snagu 27. 9. 2018,",26.09.2018,27.09.2018,,
17440,20602,Odluka o obvezi provedbe prethodne (ex-ante) kontrole javnih nabava u okviru projekata koji se namjeravaju sufinancirati i sufinanciraju iz europskih strukturnih i investicijskih fondova u financijskom razdoblju 2014. - 2020.,Odluka stup na snagu 6. 10. 2018.,05.10.2018,06.10.2018,,
17441,20603,"Rješenje o prestanku ovlaštenja MLADENU BAŠIĆU iz Splita, Mosećka 54, za obavljanje poslova zaštite na radu","Prestaje važiti Rješenje o ovlašćivanju  MLADENA BAŠIĆA iz Splita, Mosećka 54, OIB: 12471740675, za obavljenje poslova zaštite na radu (Narodne novine, br. 43/16).<br/>
Stavlja se izvan snage Rješenje Zavoda za unapređivanje zaštite na radu klasa: UP/I-115-01/16-01/15, urbroj: 425-02/2-16-2 od 26. 4. 2016. godine.",,,,
17444,20606,Odluka o lokalnim porezima Općine Dežanovac,"Odluka stupa na snagu 1. 10. 2018.<br/>
Prestaje važiti Oduka o porezima Općine Dežanovac (Službeni glasnik Grada Daruvara, br. 5/02) i Odluka o prirezu porezu na dohodak Općine Dežanovac (Nar. novine, br. 158/02).",30.09.2018,01.10.2018,,
17445,20607,Uredba o načinu izračuna početne zakupnine poljoprivrednog zemljišta u vlasništvu Republike Hrvatske te naknade za korištenje voda radi obavljanja djelatnosti akvakulture,"Uredba stupa na snagu 13. 10. 2018.<br/>
Prestaje važiti Pravilnik o početnoj zakupnini poljoprivrednog zemljišta u vlasništvu Republike Hrvatske za zakup i zakup za ribnjake (Narodne novine, br. 107/13 i 98/15).",12.10.2018,13.10.2018,,
17447,20609,Pravilnik o tehničkim uvjetima za provedbu Zakona o provedbi ovrhe na novčanim sredstvima,"Pravilnik stupa na snagu 13. 10. 2018.<br/>
Prestaje važiti Pravilnik o tehničkim uvjetima i postupku prilagodbe Zakonu o provedbi ovrhe na novčanim sredstvima (Narodne novine, br. 96/10, 130/10, 99/11 i 6/13), osim odredbi Priloga 1 koje se odnose na način razmjene poruka, strukturu, format i sadržaj poruka kojima se razmjenjuju nalozi i podaci između Agencije i banke i odredbi Priloga 2, koje ostaju na snazi do stupanja na snagu upute iz članka 2. stavka 2. ovoga Pravilnika.",12.10.2018,13.10.2018,,
17449,20611,"Pravilnik o uvjetima, kriterijima i načinu dodjele potpore u okviru mjere ""Produktivna ulaganja u akvakulturu"" za razdoblje 2017. – 2020.","Pravilnik stupa na snagu 6. 10. 2018.<br/>
Prestaje važiti Pravilnik o uvjetima, kriterijima i načinu dodjele potpore u okviru mjere ""Produktivna ulaganja u akvakulturu"" za razdoblje 2017. – 2020. (Narodne novine, br. 39/17).",05.10.2018,06.10.2018,,
17450,20612,Pravilnik o organizacijskim zahtjevima i pravilima poslovnog ponašanja za obavljanje investicijskih usluga i aktivnosti,"Pravilnik stupa na snagu 13. 10. 2018.<br/>
Prestaju važiti:<br/>
– Pravilnik o organizacijskim zahtjevima za pružanje investicijskih usluga i obavljanje investicijskih aktivnosti i pomoćnih usluga, politikama primitaka i kriterijima za značajna investicijska društva (Narodne novine, br. 31/14),<br/>
– Pravilnik o pravilima poslovnog ponašanja prilikom pružanja investicijskih i pomoćnih usluga (Narodne novine, br. 42/13) i <br/>
– Pravilnik o obvezama investicijskog društva u svezi izvršavanja naloga klijenata (Narodne novine, br. 5/09).
",12.10.2018,13.10.2018,,
17452,20614,Pravilnik o sadržaju podataka evidencije obavljanja stručnih geodetskih poslova,Pravilnik stupa na snagu 1. 1. 2019.,31.12.2018,01.01.2019,,
17454,20616,Pravilnik o stručnom ispitu osoba koje obavljaju stručne geodetske poslove,"Pravilnik stupa na snagu 18. 10. 2018.<br/>
Prestaje važiti Pravilnik o stručnom ispitu te upotpunjavanju i usavršavanju znanja osoba koje obavljaju stručne geodetske poslove (Nar. novine, br. 30/10 i 65/13).",17.10.2018,18.10.2018,,
17455,20617,Odluka o određivanju Referentnog centra za more,Odluka stupa na snagu 11. 10. 2018.,10.10.2018,11.10.2018,,
17456,20618,Odluka o uvjetima i postupku sklapanja ugovora o vojničkoj službi na neodređeno vrijeme,Odluka stupa na snagu 13. 10. 2018.,12.10.2018,13.10.2018,,
17457,20619,"Pravilnik o zaštiti radnika od izloženosti opasnim kemikalijama na radu, graničnim vrijednostima izloženosti i biološkim graničnim vrijednostima","Pravilnik stupa na snagu 20. 10. 2018.<br/>
Prestaju važiti: <br/>
–  Pravilnik o zaštiti radnika od rizika zbog izloženosti opasnim kemikalijama na radu (Narodne novine, br. 91/15) <br/>
– Pravilnik o zaštiti radnika od rizika zbog izloženosti karcinogenima i/ili mutagenima (Narodne novine, br. 91/15) i <br/>
– Pravilnik o graničnim vrijednostima izloženosti opasnim kemikalijama pri radu i o biološkim graničnim vrijednostima (Narodne novine, br. 13/09 i 75/13). <br/>
",19.10.2018,20.10.2018,,
17458,20620,Odluka o raspodjeli kvote preostale nakon sezone ribolova plivaricom tunolovkom u 2018. godini,Odluka stupa na snagu 13. 10. 2018.,12.10.2018,13.10.2018,,
17460,20622,Pravilnik o dodatnom stručnom usavršavanju prvostupnika medicinsko-laboratorijske dijagnostike u području citodijagnostike,Pravilnik stupa na snagu 20. 10. 2018.,19.10.2018,20.10.2018,,
17462,20624,Odluka o visini otpremnine za državne službenike i namještenike Ministarstva obrane i Oružanih snaga Republike Hrvatske,"Odluka stupa na snagu 25. 10. 2018.<br/>
Prestaje važiti Odluka o visini otpremnine za državne službenike i namještenike Ministarstva obrane i Oružanih snaga Republike Hrvatske kojima služba prestane zbog preustroja ili smanjenja snaga (Narodne novine, br. 121/16).",24.10.2018,25.10.2018,,
17463,20625,Odluka o dodacima na osnovnu plaću u Ministarstvu obrane i Oružanim snagama Republike Hrvatske,Odluka stupa na snagu 18. 10. 2018.,17.10.2018,18.10.2018,,
17465,20627,Pravilnik o izvanrednom prijevozu,"Pravilnik stupa na snagu 25. 10. 2018.<br/>
Prestaju važiti: <br/>
– Pravilnik o izvanrednom prijevozu (Narodne novine, br. 119/07 i 52/08) i <br/>
– Pravilnik o mjerilima za izračun naknade za izvanredni prijevoz (Narodne novine, br. 68/10). <br/>
",24.10.2018,25.10.2018,,
17468,20630,Odluka o lokalnim porezima Općine Jasenice,"Odluka stupa na snagu 27. 10. 2018.<br/>
Prestaje važiti Odluka o porezima Općine Jasenice (Glasnik Općine Jasenice, br. 1/17 i 6/17).",26.10.2018,27.10.2018,,
17470,20632,Zakon o nabavi i posjedovanju oružja građana,"Zakon stupa na snagu 1. 11. 2018.<br/>
Prestaju važiti:<br/>
– Zakon o oružju (Narodne novine, br. 63/07, 146/08 i 59/12)<br/>
– Pravilnik o načinu postupanja policijskih službenika u postupku za izdavanje odobrenja za nabavu oružja fizičkoj osobi (Narodne novine, br. 33/08)<br/>
– Pravilnik o vrstama i dozvoljenim kalibrima oružja za samoobranu (Narodne novine, br. 33/08) i <br/>
– Pravilnik o vrstama i dozvoljenim kalibrima športskog oružja (Narodne novine, br. 35/08).
",31.10.2018,01.11.2018,,
17473,20635,Zakon o Hrvatskoj matici iseljenika,"Zakon stupa na snagu 1. 11. 2018.<br/>
Prestaje važiti Zakon o Hrvatskoj matici iseljenika (Nar. novine, br. 59/90).",31.10.2018,01.11.2018,,
17474,20636,Pravilnik o načinu vođenja registra zajedničkih pašnjaka u vlasništvu Republike Hrvatske,"Pravilnik stupa na snagu 1. 11. 2018.<br/>
Prestaje se primjenjivati Pravilnik o načinu vođenja registra zajedničkih pašnjaka u vlasništvu Republike Hrvatske (Narodne novine, br. 18/14).",30.09.2018,01.11.2018,,
17475,20637,Pravilnik o načinu vođenja registra ribnjaka u vlasništvu Republike Hrvatske,Pravilnik stupa na snagu 1. 11. 2018.,31.10.2018,01.11.2018,,
17477,20639,"Odluka Ministarstva znanosti i obrazovanja, klasa: 602-01/16-03/00226, urbroj: 533-04-18-0069 od 28. rujna 2018. o pravu na pokriće troškova prehrane studenata","
Odluka stupa na snagu 1. 11. 2018.",31.10.2018,01.11.2018,,
17478,20640,"Odluka Ministarstva znanosti i obrazovanja, klasa: 602-01/16-03/00226, urbroj. 533-04-18-0070 od 28. rujna 2018. o pravu na pokriće troškova prehrane studenata","
Odluka stupa na snagu 1. 11. 2018.",31.10.2018,01.11.2018,,
17479,20641,Uredba o darovanju nekretnina u vlasništvu Republike Hrvatske,"Uredba stupa na snagu 3. 11. 2018.<br/>
Prestaje važiti Uredba o darovanju nekretnina u vlasništvu Republike Hrvatske (Narodne novine, br. 127/13).",02.11.2018,03.11.2018,,
17480,20642,Uredba o postupcima koji prethode sklapanju pravnih poslova raspolaganja nekretninama u vlasništvu Republike Hrvatske u svrhu osnivanja prava građenja i prava služnosti,"Uredba stupa na snagu 3. 11. 2018.<br/>
Prestaje važiti Uredba o osnivanju prava građenja i prava služnosti na nekretninama u vlasništvu Republike Hrvatske (Narodne novine, br. 10/14 i 95/15).",02.11.2018,03.11.2018,,
17482,20644,"Uredba o postupcima koji prethode sklapanju pravnih poslova raspolaganja nekretninama u vlasništvu Republike Hrvatske u svrhu prodaje, razvrgnuća suvlasničke zajednice, zamjene, davanja u zakup ili najam te o postupcima u vezi sa stjecanjem nekretnina i drugih stvarnih prava u korist Republike Hrvatske","Uredba stupa na snagu 3. 11. 2018.<br/>
Prestaje važiti Uredba o načinu raspolaganja nekretninama u vlasništvu Republike Hrvatske (Narodne novine, broj 127/13).",02.11.2018,03.11.2018,,
17483,20645,Uredba o načinima raspolaganja dionicama i udjelima,"Uredba stupa na snagu 3. 11. 2018.<br/>
Prestaje važiti Uredba o načinu prodaje dionica i poslovnih udjela (Narodne novine, br. 129/13 i 66/14).",02.11.2018,03.11.2018,,
17484,20646,Pravilnik o građenju naftno-rudarskih objekata i postrojenja,"Pravilnik stupa na snagu 3. 11. 2018.<br/>
Ministarstvo nadležno za energetiku prestaje primjenjivati: <br/>
– Pravilnik o uvjetima za izradu projekta i građenje rudarskih objekata i postrojenja (Narodne novine, br. 79/14), <br/>
– Pravilnik o obveznom sadržaju projekata građenja rudarskih objekata i postrojenja (Narodne novine, br. 79/14),<br/>
– Pravilnik o uvjetima i načinu vođenja građevinskog dnevnika (Narodne novine, br. 142/13) i <br/>
– Pravilnik o tehničkom pregledu rudarskih objekata i postrojenja (Narodne novine, br. 142/13).
",02.11.2018,03.11.2018,,
17486,20648,Pravilnik o trajnom zbrinjavanju ugljikova dioksida u geološkim strukturama,"Pravilnik stupa na snagu 3. 11. 2018.<br/>
Prestaje važiti Pravilnik o trajnom zbrinjavanju plinova u geološkim strukturama (Narodne novine, br. 106/13).",02.11.2018,03.11.2018,,
17487,20649,Pravilnik o rezervama,Pravilnik stupa na snagu 3. 11. 2018.,02.11.2018,03.11.2018,,
17488,20650,Pravilnik o stručnoj osposobljenosti za obavljanje određenih poslova u naftnom rudarstvu,"Pravilnik stupa na snagu 3. 11. 2018.<br/>
Prestaje se primjenjivati: <br/>
- Pravilnik o stručnoj osposobljenosti za obavljanje određenih poslova u rudarstvu (Narodne novine, br. 9/00).",02.11.2018,03.11.2018,,
17489,20651,Zakon o žičarama,"
Zakon stupa na snagu 8. 11. 2018.<br/>
Prestaju važiti:<br/>
1. Zakon o žičarama za prijevoz osoba (Narodne novine, br. 79/07, 75/09, 61/11 i 22/14)<br/>
2. Pravilnik o tehničkim zahtjevima žičara za prijevoz osoba (Narodne novine, br. 4/10)<br/>
3. Pravilnik o načinu vođenja, sadržaju i izgledu obrasca evidencije o žičarama (Narodne novine, br. 4/10)<br/>
4. Pravilnik o načinu vođenja, sadržaju i izgledu obrasca evidencije danih ovlaštenja žičare (Narodne novine, br. 25/09)<br/>
5. Pravilnik o sadržaju, načinu izrade i obliku sigurnosne analize i sigurnosnog izvješća žičare (Narodne novine, br. 155/08 i 24/09 – ispravak)<br/>
6. Pravilnik o prijavljivanju tijela za ocjenjivanje sukladnosti sigurnosnih komponenti i podsustava žičara (Narodne novine, br. 118/16)<br/>
7. Pravilnik o postupcima ocjenjivanja sukladnosti, sadržaju i izgledu Izjave o sukladnosti te o obliku oznake sukladnosti za sigurnosne komponente i podsustave žičara za prijevoz osoba (Narodne novine, br. 104/09)<br/>
8. Popis hrvatskih norma za žičare 2010-01-19 (Narodne novine, br. 15/10)<br/>
9. Pravilnik o vrsti poslova koje u prometu žičara obavljaju izvršni radnici (Narodne novine, br. 59/09)<br/>
10. Pravilnik o radnom vremenu izvršnih radnika za žičare (Narodne novine, br. 93/09) i<br/>
11. Pravilnik o izvanrednim događajima žičare (Narodne novine, br. 25/09).
",07.11.2018,08.11.2018,,
17490,20652,Zakon o obavljanju studentskih poslova,"Zakon stupa na snagu 8. 11. 2018.<br/>
Prestaje važiti Pravilnik o posredovanju pri zapošljavanju redovitih studenata (Narodne novine, br. 16/96, 125/97, 37/06, 59/07 i 30/08).",07.11.2018,08.11.2018,,
17491,20653,Odluka o sustavu upravljanja,"Odluka stupa na snagu 8. 11. 2018.<br/>
Prestaju važiti Odluka o upravljanju rizicima (Narodne novine, br. 1/15 i 94/16), Odluka o upravljanju likvidnosnim rizikom (Narodne novine, br. 105/16) i Odluka o sustavu unutarnjih kontrola (Narodne novine, br. 1/15).
",07.11.2018,08.11.2018,,
17492,20654,"Odluka o izdavanju i prodaji prigodnoga srebrnoga kovanog novca ""100. OBLJETNICA ZAVRŠETKA PRVOGA SVJETSKOG RATA, 1918. – 2018.""",Odluka stupa na snagu 1. 11. 2018.,31.10.2018,01.11.2018,,
17493,20655,"Pravilnik o izdavanju odobrenja za rad investicijskom društvu, tržišnom posredniku, podružnici iz treće zemlje, registru osoba ovlaštenih obavljati usluge i aktivnosti iz Zakona o tržištu kapitala te statusnim promjenama investicijskog društva","Pravilnik stupa na snagu 8. 11. 2018.<br>
Prestaju važiti:<br>
– Pravilnik o izdavanju odobrenja za rad investicijskom društvu te o uvjetima za izdavanje odobrenja za rad brokeru i investicijskom savjetniku (Narodne novine, br. 117/13),<br/>
– Pravilnik o sadržaju, obliku i načinu vođenja registara osoba ovlaštenih pružati investicijske usluge i obavljati investicijske aktivnosti (Narodne novine, br. 5/09) i<br/>
– Pravilnik o dodatnim djelatnostima investicijskih društava (Narodne novine, br. 98/14).
",07.11.2018,08.11.2018,,
17496,20659,"Odluka o osnivanju Konzulata Republike Hrvatske u Ukrajini, sa sjedištem u Ivano-Frankivsku",Odluka stupa na snagu 23. 10. 2018.,22.10.2018,23.10.2018,,
17497,20660,Pravilnik o godišnjem obavještavanju Hanfe o korištenju izuzeća od obveze ishođenja odobrenja za rad i primjene uvjeta za obavljanje investicijskih usluga i aktivnosti,Pravilnik stupa na snagu 8. 11. 2018.,07.11.2018,08.11.2018,,
17500,20663,"Odluka o davanju odobrenja Međimurskoj županiji, gradovima Prelogu i Ludbregu te Općini Domašinec za sudjelovanje u Europskoj grupaciji za teritorijalnu suradnju pod nazivom ""Regija Mura – Europska grupacija za teritorijalnu suradnju s ograničenom odgovornošću"" i odobrenju Konvencije",Odluka stupa na snagu 31. 10. 2018.,30.10.2018,31.10.2018,,
17501,20664,"Odluka o davanju odobrenja Međimurskoj županiji za sudjelovanje u Europskoj grupaciji za teritorijalnu suradnju pod nazivom ""Pannon Europska grupacija za teritorijalnu suradnju s ograničenom odgovornošću"" i odobrenju Konvencije",Odluka stupa na snagu 31. 10. 2018.,30.10.2018,31.10.2018,,
17504,20667,"Odluka o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske u misiji potpore miru ""RESOLUTE SUPPORT"" u Afganistanu  (u 2019. i 2020. godini)",Odluka stupa na snagu 15. 11. 2018.,14.11.2018,15.11.2018,,
17505,20668,"Odluka o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske u operaciji Europske unije ""EUNAVFOR MED SOPHIA"" (u 2019. i 2020. godini)",Odluka stupa na snagu 15. 11. 2018.,14.11.2018,15.11.2018,,
17506,20669,Odluka o sudjelovanju Oružanih snaga Republike Hrvatske u sklopu aktivnosti ojačane prednje prisutnosti NATO-a u Republici Poljskoj  (u 2019. i 2020. godini),Odluka stupa na snagu 15. 11. 2018.,14.11.2018,15.11.2018,,
17507,20670,Odluka o sudjelovanju Oružanih snaga Republike Hrvatske u operaciji potpore miru KFOR na Kosovu (u 2019. i 2020. godini),Odluka stupa na snagu 15. 11. 2018.,14.11.2018,15.11.2018,,
17508,20671,"Odluka o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske u misiji potpore miru ""NATO MISIJI U IRAKU"" (u 2018. i 2019. godini)",Odluka stupa na snagu 8. 11. 2018.,07.11.2018,08.11.2018,,
17509,20672,"Odluka o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske u operaciji potpore miru ""EU NAVFOR Somalija – ATALANTA"" (u 2019. i 2020. godini)",Odluka stupa na snagu 15. 11. 2018.,14.11.2018,15.11.2018,,
17510,20673,Odluka o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske u operacijama potpore miru Ujedinjenih naroda (u 2019. i 2020. godini),Odluka stupa na snagu 15. 11. 2018.,14.11.2018,15.11.2018,,
17511,20674,Podatak o prosječnim troškovima građenja kubnog metra (m³) građevine u Republici Hrvatskoj,"Podatak se primjenjuje od 7. 11. 2018.<br/>
Prestaje se primjenjivati Podatak o prosječnim troškovima gradnje m³ etalonske građevine u Republici Hrvatskoj (Narodne novine, br. 59/10).",06.11.2018,,,07.11.2018
17512,20675,Pravilnik o uvjetima za dobivanje dopuštenja za obavljanje poslova na zaštiti i očuvanju kulturnih dobara,"Pravilnik stupa na snagu 15. 11. 2018.<br/>
Prestaje važiti Pravilnik o uvjetima za fizičke i pravne osobe radi dobivanja dopuštenja za obavljanje poslova na zaštiti i očuvanju kulturnih dobara (Narodne novine, br. 74/03 i 44/10).",14.11.2018,15.11.2018,,
17514,20677,"Pravilnik o sadržaju, načinu i roku dostave statističkih podataka o privremenom obavljanju poslova","Pravilnik stupa na snagu 15. 11. 2018.<br/>
Prestaje važiti Pravilnik o sadržaju, načinu i roku dostave statističkih podataka o privremenom obavljanju poslova (Narodne novine, br. 125/15).",14.11.2018,15.11.2018,,
17515,20678,Pravilnik o pomoćnim tvarima u procesu proizvodnje,"Pravilnik stupa na snagu 9. 11. 2018.<br/>
Prestaje važiti Pravilnik o pomoćnim tvarima u procesu proizvodnje (Narodne novine, br. 38/08 i 152/11).",08.11.2018,09.11.2018,,
17518,20681,"Rješenje o ovlašćivanju društva BRODARSKI INSTITUT d.o.o. iz Zagreba, Avenija V. Holjevca 20, OIB: 34114418260, za obavljanje poslova zaštite na radu","Prestaje važiti Rješenje o ovlašćivanju društva BRODARSKI INSTITUT d.o.o. iz Zagreba, Avenija V. Holjevca 20, OIB: 34114418260, za obavljanje poslova zaštite na radu (Narodne novine, br. 55/15).<br/>
Stavlja se izvan snage Rješenje Zavoda klasa: UP/I-115-01/15-01/09, urbroj: 425-02/2-15-2 od 22. 4. 2015. godine.",,,,
17519,20682,Zakon o probaciji,"Zakon stupa na snagu 17. 11. 2018.<br/>
Prestaje važiti  Zakon o probaciji (Narodne novine, br. 143/12)",16.11.2018,17.11.2018,,
17520,20683,Zakon o provedbi projekata međunarodne institucionalne suradnje Europske unije i projekata tehničke pomoći,Zakon stupa na snagu 17. 11. 2018.,16.11.2018,17.11.2018,,
17521,20684,Zakon o provedbi Konvencije o građanskopravnim vidovima međunarodne otmice djece,Zakon stupa na snagu 1. 1. 2019.,31.12.2018,01.01.2019,,
17522,20685,Zakon o lovstvu,"Zakon stupa na snagu 17. 11. 2018.<br/>
Prestaju važiti:<br/>
– Zakon o lovstvu (Narodne novine, br. 140/05, 75/09, 14/14, 21/16 – Odluka Ustavnog suda Republike Hrvatske, 41/16 – Odluka Ustavnog suda Republike Hrvatske, 67/16 – Odluka Ustavnog suda Republike Hrvatske i 62/17)<br/>
– Pravilnik o sadržaju ugovora o međusobnim pravima i obvezama između ""Hrvatskih šuma"" d.o.o., Zagreb i ovlaštenika prava lova (Narodne novine, br. 25/07).",16.11.2018,17.11.2018,,
17524,20687,"Odluka o katastarskoj izmjeri na području Općine Perušić za dijelove k.o. Gornji Kosinj, Donji Kosinj, Mlakva, Studenci i Lipovo Polje",Odluka stupa na snagu 10. 11. 2018.,09.11.2018,10.11.2018,,
17525,20688,Zakon o Fondu hrvatskih branitelja iz Domovinskog rata i članova njihovih obitelji,"Zakon stupa na snagu 17. 11. 2018.<br/>
Prestaju važiti:<br/>
 - Zakon o Fondu hrvatskih branitelja iz Domovinskog rata i članova njihovih obitelji (Narodne novine, br. 163/03, 82/04 i 41/08) i<br/>
 - Pravilnik o vrednovanju imovine Fonda hrvatskih branitelja iz Domovinskog rata i članova njihove obitelji (Narodne novine, br.70/06 i 100/09).",16.11.2018,17.11.2018,,
17526,20689,Zakon o prestanku važenja Zakona o Fondu za stipendiranje hrvatskih branitelja iz Domovinskog rata i djece hrvatskih branitelja iz Domovinskog rata,"Zakon stupa na snagu 17. 11. 2018.<br/>
Prestaje važiti Zakon o Fondu za stipendiranje hrvatskih branitelja iz Domovinskog rata i djece hrvatskih branitelja iz Domovinskog rata (Nar. novine, br. 79/06).<br/>
Prestaje s radom Fond za stipendiranje hrvatskih branitelja iz Domovinskog rata i djece hrvatskih branitelja iz Domovinskog rata (u daljnjem tekstu: Fond).<br/>
Prestaje s radom Fond za stipendiranje hrvatskih branitelja iz Domovinskog rata i djece hrvatskih branitelja iz Domovinskog rata
poslove Fonda preuzima Zaklada hrvatskih branitelja iz Domovinskog rata i članova njihovih obitelji",16.11.2018,17.11.2018,,
17528,20691,Zakon o provedbi Uredbe (EU) 2017/745 o medicinskim proizvodima i Uredbe (EU) 2017/746 o in vitro dijagnostičkim medicinskim proizvodima,Zakon stupa na snagu 22. XI. 2018.,21.11.2018,22.11.2018,,
17529,20692,Odluka o osnivanju Radne skupine Predsjednice Republike Hrvatske za razvoj identiteta i brenda Republike Hrvatske,Odluka stupa na snagu 5. 11. 2018.,04.11.2018,05.11.2018,,
17531,20694,Uredba o tijelima u Sustavu upravljanja i kontrole provedbe Operativnog programa za pomorstvo i ribarstvo Republike Hrvatske za programsko razdoblje 2014. – 2020.,"Odluka stupa na snagu 22. 11. 2018.<br/>
Prestaje važiti Uredba o tijelima u Sustavu upravljanja i kontrole za provedbu Operativnog programa za pomorstvo i ribarstvo (Narodne novine, br. 129/14).",21.11.2018,22.11.2018,,
17532,20695,"Odluka o donošenju Nacionalnog programa provedbe Strategije zbrinjavanja radioaktivnog otpada, iskorištenih izvora i istrošenog nuklearnog goriva (Program za razdoblje do 2025. godine s pogledom do 2060. godine)",Odluka stupa na snagu 9. 11. 2018.,08.11.2018,09.11.2018,,
17533,20696,Naredba o razvrstaju luka otvorenih za javni promet na području Ličko-senjske županije,"Naredba stupa na snagu 22. 11. 2018.<br/>
Prestaje važiti Naredba o razvrstaju luka otvorenih za javni promet na području Županije ličko-senjske (Narodne novine, br. 5/97 i 36/03).",21.11.2018,22.11.2018,,
17541,20704,Pravilnik o sadržaju podataka o stanovima i osobama koje plaćaju zaštićenu najamninu,Pravilnik stupa na snagu 24. 11. 2018.,23.11.2018,24.11.2018,,
17542,20705,Pravilnik o načinu obavljanja ribolova u posebnom staništu u akvatoriju ušća rijeke Raše u 2018. i 2019. godini,Pravilnik stupa na snagu 17. 10. 2018.,16.11.2018,17.10.2018,,
17545,20708,Pravilnik o najmu nekretnina iz programa društveno poticane stanogradnje,"Pravilnik stupa na snagu 24. 11. 2018.<br/>
Prestaje važiti Pravilnik o najmu nekretnina iz Programa društveno poticane stanogradnje (Nar. novine, 57/15).",23.11.2018,24.11.2018,,
17546,20709,Pravilnik o načinu vođenja evidencije državne imovine,Pravilnik stupa na snagu 24. 11. 2018.,23.11.2018,24.11.2018,,
17549,20712,"Pravilnik o načinu prikupljanja podataka, tehničkim uređajima za prikupljanje podataka, sadržaju i korisnicima operativnih zbirki podataka koje vodi granična policija te rokovima čuvanja","Pravilnik stupa na snagu 29. 11. 2018.<br/>
Prestaje važiti Pravilnik o načinu prikupljanja podataka, tehničkim uređajima za prikupljanje podataka, sadržaju i korisnicima operativnih zbirki podataka koje vodi granična policija te rokovima čuvanja (Narodne novine, br. 65/14).",28.11.2018,29.11.2018,,
17553,20716,Odluka o iznosu tarifnih stavki za zajamčenu opskrbu električnom energijom (za razdoblje od 1. 1. 2019. do 30. 6. 2019.),Odluka stupa na snagu 1. 1. 2019.,31.12.2018,01.01.2019,,
17554,20717,Pravilnik o pomoćnicima u nastavi i stručnim komunikacijskim posrednicima,Pravilnik stupa na snagu 29. 11. 2018.,28.11.2018,29.11.2018,,
17569,20732,Uredba o uvjetima i načinima upravljanja privremeno oduzetom imovinom u kaznenom postupku,Uredba stupa na snagu 1. 12. 2018.,30.11.2018,01.12.2018,,
17570,20733,Pravilnik o izvršavanju psihosocijalnog tretmana izrečenog počinitelju kaznenog djela s obilježjem nasilja,"Pravilnik stupa nasnagu 1. XII. 2018.<br/>
Prestaje važiti  Pravilnik o izvršavanju sigurnosne mjere obveznog psihosocijalnog tretmana (Narodne novine, br. 42/13 i 142/13).",30.11.2018,,,
17572,20735,"Odluka o utvrđivanju uvjeta, načina i rokova redovitog poslovanja sustava START",Odluka stupa na snagu 22. 11. 2018.,21.11.2018,22.11.2018,,
17573,20736,"Odluka o osnivanju Konzulata Republike Hrvatske u Socijalističkoj Republici Vijetnamu, sa sjedištem u Hanoju",Odluka stupa na snagu 20. 11. 2018.,19.11.2018,20.11.2018,,
